Territorio;Año;Mes;Año_mes;Precio medio;Nombre del Producto;Indicador
Canarias;2021;enero;2021-01;2.96;Bubangos;Precio medio en merca
Canarias;2021;enero;2021-01;3.30;Calabacines;Precio medio en destino
Canarias;2021;enero;2021-01;3.05;Calabacines;Precio medio en merca
Canarias;2021;enero;2021-01;0.93;Calabacines;Precio medio en origen
Canarias;2021;enero;2021-01;1.49;Calabazas;Precio medio en destino
Canarias;2021;enero;2021-01;0.68;Calabazas;Precio medio en merca
Canarias;2021;enero;2021-01;0.44;Calabazas;Precio medio en origen
Canarias;2021;enero;2021-01;1.66;Cebollas;Precio medio en destino
Canarias;2021;enero;2021-01;1.48;Cebollas;Precio medio en merca
Canarias;2021;enero;2021-01;1.10;Cebollas;Precio medio en origen
Canarias;2021;enero;2021-01;2.10;Cebolletas;Precio medio en origen
Canarias;2021;enero;2021-01;1.75;Coles;Precio medio en destino
Canarias;2021;enero;2021-01;0.83;Coles;Precio medio en merca
Canarias;2021;enero;2021-01;0.40;Coles;Precio medio en origen
Canarias;2021;enero;2021-01;2.67;Coliflores;Precio medio en destino
Canarias;2021;enero;2021-01;1.62;Coliflores;Precio medio en merca
Canarias;2021;enero;2021-01;0.94;Coliflores;Precio medio en origen
Canarias;2021;enero;2021-01;8.57;Fresas;Precio medio en destino
Canarias;2021;enero;2021-01;8.98;Fresas;Precio medio en merca
Canarias;2021;enero;2021-01;3.51;Fresas;Precio medio en origen
Canarias;2021;enero;2021-01;4.58;Judías verdes;Precio medio en destino
Canarias;2021;enero;2021-01;2.27;Judías verdes;Precio medio en merca
Canarias;2021;enero;2021-01;1.73;Judías verdes;Precio medio en origen
Canarias;2021;enero;2021-01;2.58;Lechugas;Precio medio en destino
Canarias;2021;enero;2021-01;1.06;Lechugas;Precio medio en merca
Canarias;2021;enero;2021-01;0.78;Lechugas;Precio medio en origen
Canarias;2021;enero;2021-01;1.61;Limones;Precio medio en destino
Canarias;2021;enero;2021-01;0.80;Limones;Precio medio en merca
Canarias;2021;enero;2021-01;0.43;Limones;Precio medio en origen
Canarias;2021;enero;2021-01;1.94;Mandarinas;Precio medio en destino
Canarias;2021;enero;2021-01;1.36;Mandarinas;Precio medio en merca
Canarias;2021;enero;2021-01;4.81;Mangos;Precio medio en destino
Canarias;2021;enero;2021-01;4.10;Mangos;Precio medio en merca
Canarias;2021;enero;2021-01;2.79;Mangos;Precio medio en origen
Canarias;2021;enero;2021-01;2.81;Melones;Precio medio en destino
Canarias;2021;enero;2021-01;0.59;Melones;Precio medio en origen
Canarias;2021;enero;2021-01;1.50;Naranjas;Precio medio en destino
Canarias;2021;enero;2021-01;0.88;Naranjas;Precio medio en merca
Canarias;2021;enero;2021-01;0.58;Naranjas;Precio medio en origen
Canarias;2021;enero;2021-01;1.87;Papas;Precio medio en destino
Canarias;2021;enero;2021-01;1.38;Papas;Precio medio en merca
Canarias;2021;enero;2021-01;0.82;Papas;Precio medio en origen
Canarias;2021;enero;2021-01;2.04;Papayas;Precio medio en destino
Canarias;2021;enero;2021-01;1.11;Papayas;Precio medio en merca
Canarias;2021;enero;2021-01;0.69;Papayas;Precio medio en origen
Canarias;2021;enero;2021-01;1.77;Pepinos;Precio medio en destino
Canarias;2021;enero;2021-01;0.63;Pepinos;Precio medio en merca
Canarias;2021;enero;2021-01;0.32;Pepinos;Precio medio en origen
Canarias;2021;enero;2021-01;2.14;Pimientos (Capsicum);Precio medio en destino
Canarias;2021;enero;2021-01;1.16;Pimientos (Capsicum);Precio medio en merca
Canarias;2021;enero;2021-01;0.85;Pimientos (Capsicum);Precio medio en origen
Canarias;2021;enero;2021-01;4.12;Pinas de millo;Precio medio en destino
Canarias;2021;enero;2021-01;2.63;Pinas de millo;Precio medio en merca
Canarias;2021;enero;2021-01;0.99;Pinas de millo;Precio medio en origen
Canarias;2021;enero;2021-01;4.22;Piñas tropicales;Precio medio en destino
Canarias;2021;enero;2021-01;4.48;Piñas tropicales;Precio medio en merca
Canarias;2021;enero;2021-01;1.93;Piñas tropicales;Precio medio en origen
Canarias;2021;enero;2021-01;1.55;Plátanos;Precio medio en destino
Canarias;2021;enero;2021-01;1.02;Plátanos;Precio medio en merca
Canarias;2021;enero;2021-01;0.52;Plátanos;Precio medio en origen
Canarias;2021;enero;2021-01;2.70;Puerros;Precio medio en destino
Canarias;2021;enero;2021-01;1.74;Puerros;Precio medio en merca
Canarias;2021;enero;2021-01;1.05;Puerros;Precio medio en origen
Canarias;2021;enero;2021-01;1.39;Sandías;Precio medio en destino
Canarias;2021;enero;2021-01;0.95;Sandías;Precio medio en merca
Canarias;2021;enero;2021-01;1.61;Tomates;Precio medio en destino
Canarias;2021;enero;2021-01;0.91;Tomates;Precio medio en merca
Canarias;2021;enero;2021-01;0.50;Tomates;Precio medio en origen
Canarias;2021;enero;2021-01;2.17;Zanahorias;Precio medio en destino
Canarias;2021;enero;2021-01;1.16;Zanahorias;Precio medio en merca
Canarias;2021;enero;2021-01;0.79;Zanahorias;Precio medio en origen
Canarias;2021;febrero;2021-02;4.35;Aguacates;Precio medio en destino
Canarias;2021;febrero;2021-02;3.24;Aguacates;Precio medio en merca
Canarias;2021;febrero;2021-02;2.16;Aguacates;Precio medio en origen
Canarias;2021;febrero;2021-02;2.30;Batatas y boniatos;Precio medio en destino
Canarias;2021;febrero;2021-02;1.36;Batatas y boniatos;Precio medio en merca
Canarias;2021;febrero;2021-02;1.11;Batatas y boniatos;Precio medio en origen
Canarias;2021;febrero;2021-02;1.90;Berenjenas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.01;Berenjenas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.64;Berenjenas;Precio medio en origen
Canarias;2021;febrero;2021-02;3.46;Berros;Precio medio en destino
Canarias;2021;febrero;2021-02;1.63;Berros;Precio medio en merca
Canarias;2021;febrero;2021-02;3.08;Berros;Precio medio en origen
Canarias;2021;febrero;2021-02;3.67;Brócoli;Precio medio en destino
Canarias;2021;febrero;2021-02;1.64;Brócoli;Precio medio en merca
Canarias;2021;febrero;2021-02;1.66;Brócoli;Precio medio en origen
Canarias;2021;febrero;2021-02;2.44;Bubangos;Precio medio en destino
Canarias;2021;febrero;2021-02;1.50;Bubangos;Precio medio en merca
Canarias;2021;febrero;2021-02;2.07;Calabacines;Precio medio en destino
Canarias;2021;febrero;2021-02;0.63;Calabacines;Precio medio en merca
Canarias;2021;febrero;2021-02;0.69;Calabacines;Precio medio en origen
Canarias;2021;febrero;2021-02;1.57;Calabazas;Precio medio en destino
Canarias;2021;febrero;2021-02;0.72;Calabazas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.51;Calabazas;Precio medio en origen
Canarias;2021;febrero;2021-02;1.62;Cebollas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.65;Cebollas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.75;Cebollas;Precio medio en origen
Canarias;2021;febrero;2021-02;2.17;Cebolletas;Precio medio en origen
Canarias;2021;febrero;2021-02;1.52;Coles;Precio medio en destino
Canarias;2021;febrero;2021-02;0.63;Coles;Precio medio en merca
Canarias;2021;febrero;2021-02;0.32;Coles;Precio medio en origen
Canarias;2021;febrero;2021-02;2.70;Coliflores;Precio medio en destino
Canarias;2021;febrero;2021-02;1.93;Coliflores;Precio medio en merca
Canarias;2021;febrero;2021-02;0.95;Coliflores;Precio medio en origen
Canarias;2021;febrero;2021-02;8.51;Fresas;Precio medio en destino
Canarias;2021;febrero;2021-02;8.73;Fresas;Precio medio en merca
Canarias;2021;febrero;2021-02;3.12;Fresas;Precio medio en origen
Canarias;2021;febrero;2021-02;4.55;Judías verdes;Precio medio en destino
Canarias;2021;febrero;2021-02;2.45;Judías verdes;Precio medio en merca
Canarias;2021;febrero;2021-02;1.75;Judías verdes;Precio medio en origen
Canarias;2021;febrero;2021-02;2.57;Lechugas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.11;Lechugas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.80;Lechugas;Precio medio en origen
Canarias;2021;febrero;2021-02;1.63;Limones;Precio medio en destino
Canarias;2021;febrero;2021-02;0.86;Limones;Precio medio en merca
Canarias;2021;febrero;2021-02;0.37;Limones;Precio medio en origen
Canarias;2021;febrero;2021-02;2.09;Mandarinas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.15;Mandarinas;Precio medio en merca
Canarias;2021;febrero;2021-02;8.77;Mangos;Precio medio en destino
Canarias;2021;febrero;2021-02;3.50;Mangos;Precio medio en merca
Canarias;2021;febrero;2021-02;2.84;Mangos;Precio medio en origen
Canarias;2021;febrero;2021-02;2.98;Melones;Precio medio en destino
Canarias;2021;febrero;2021-02;0.50;Melones;Precio medio en origen
Canarias;2021;febrero;2021-02;1.47;Naranjas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.02;Naranjas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.57;Naranjas;Precio medio en origen
Canarias;2021;febrero;2021-02;1.84;Papas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.24;Papas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.72;Papas;Precio medio en origen
Canarias;2021;febrero;2021-02;2.01;Papayas;Precio medio en destino
Canarias;2021;febrero;2021-02;1.21;Papayas;Precio medio en merca
Canarias;2021;febrero;2021-02;0.79;Papayas;Precio medio en origen
Canarias;2021;febrero;2021-02;1.86;Pepinos;Precio medio en destino
Canarias;2021;febrero;2021-02;0.83;Pepinos;Precio medio en merca
Canarias;2021;febrero;2021-02;0.29;Pepinos;Precio medio en origen
Canarias;2021;febrero;2021-02;2.03;Pimientos (Capsicum);Precio medio en destino
Canarias;2021;febrero;2021-02;1.26;Pimientos (Capsicum);Precio medio en merca
Canarias;2021;febrero;2021-02;0.78;Pimientos (Capsicum);Precio medio en origen
Canarias;2021;febrero;2021-02;4.92;Pinas de millo;Precio medio en destino
Canarias;2021;febrero;2021-02;3.12;Pinas de millo;Precio medio en merca
Canarias;2021;febrero;2021-02;1.16;Pinas de millo;Precio medio en origen
Canarias;2021;febrero;2021-02;4.12;Piñas tropicales;Precio medio en destino
Canarias;2021;febrero;2021-02;3.58;Piñas tropicales;Precio medio en merca
Canarias;2021;febrero;2021-02;1.87;Piñas tropicales;Precio medio en origen
Canarias;2021;febrero;2021-02;1.54;Plátanos;Precio medio en destino
Canarias;2021;febrero;2021-02;1.04;Plátanos;Precio medio en merca
Canarias;2021;febrero;2021-02;0.47;Plátanos;Precio medio en origen
Canarias;2021;febrero;2021-02;2.78;Puerros;Precio medio en destino
Canarias;2021;febrero;2021-02;1.73;Puerros;Precio medio en merca
Canarias;2021;febrero;2021-02;1.20;Puerros;Precio medio en origen
Canarias;2021;febrero;2021-02;1.50;Sandías;Precio medio en destino
Canarias;2021;febrero;2021-02;1.31;Sandías;Precio medio en merca
Canarias;2021;febrero;2021-02;1.55;Tomates;Precio medio en destino
Canarias;2021;febrero;2021-02;0.91;Tomates;Precio medio en merca
Canarias;2021;febrero;2021-02;0.46;Tomates;Precio medio en origen
Canarias;2021;febrero;2021-02;1.85;Zanahorias;Precio medio en destino
Canarias;2021;febrero;2021-02;1.08;Zanahorias;Precio medio en merca
Canarias;2021;febrero;2021-02;0.59;Zanahorias;Precio medio en origen
Canarias;2021;marzo;2021-03;4.48;Aguacates;Precio medio en destino
Canarias;2021;marzo;2021-03;3.36;Aguacates;Precio medio en merca
Canarias;2021;marzo;2021-03;2.20;Aguacates;Precio medio en origen
Canarias;2021;marzo;2021-03;2.35;Batatas y boniatos;Precio medio en destino
Canarias;2021;marzo;2021-03;1.39;Batatas y boniatos;Precio medio en merca
Canarias;2021;marzo;2021-03;1.18;Batatas y boniatos;Precio medio en origen
Canarias;2021;marzo;2021-03;1.79;Berenjenas;Precio medio en destino
Canarias;2021;marzo;2021-03;0.69;Berenjenas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.48;Berenjenas;Precio medio en origen
Canarias;2021;marzo;2021-03;4.12;Berros;Precio medio en destino
Canarias;2021;marzo;2021-03;1.63;Berros;Precio medio en merca
Canarias;2021;marzo;2021-03;2.72;Berros;Precio medio en origen
Canarias;2021;marzo;2021-03;4.00;Brócoli;Precio medio en destino
Canarias;2021;marzo;2021-03;2.55;Brócoli;Precio medio en merca
Canarias;2021;marzo;2021-03;1.75;Brócoli;Precio medio en origen
Canarias;2021;marzo;2021-03;1.97;Bubangos;Precio medio en destino
Canarias;2021;marzo;2021-03;1.23;Bubangos;Precio medio en merca
Canarias;2021;marzo;2021-03;1.10;Bubangos;Precio medio en origen
Canarias;2021;marzo;2021-03;1.44;Calabacines;Precio medio en destino
Canarias;2021;marzo;2021-03;0.44;Calabacines;Precio medio en merca
Canarias;2021;marzo;2021-03;0.48;Calabacines;Precio medio en origen
Canarias;2021;marzo;2021-03;1.62;Calabazas;Precio medio en destino
Canarias;2021;marzo;2021-03;0.98;Calabazas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.58;Calabazas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.64;Cebollas;Precio medio en destino
Canarias;2021;marzo;2021-03;1.61;Cebollas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.68;Cebollas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.84;Cebolletas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.44;Coles;Precio medio en destino
Canarias;2021;marzo;2021-03;0.58;Coles;Precio medio en merca
Canarias;2021;marzo;2021-03;0.34;Coles;Precio medio en origen
Canarias;2021;marzo;2021-03;3.02;Coliflores;Precio medio en destino
Canarias;2021;marzo;2021-03;2.18;Coliflores;Precio medio en merca
Canarias;2021;marzo;2021-03;1.17;Coliflores;Precio medio en origen
Canarias;2021;marzo;2021-03;7.37;Fresas;Precio medio en destino
Canarias;2021;marzo;2021-03;7.98;Fresas;Precio medio en merca
Canarias;2021;marzo;2021-03;3.20;Fresas;Precio medio en origen
Canarias;2021;marzo;2021-03;4.54;Judías verdes;Precio medio en destino
Canarias;2021;marzo;2021-03;1.21;Judías verdes;Precio medio en merca
Canarias;2021;marzo;2021-03;1.73;Judías verdes;Precio medio en origen
Canarias;2021;marzo;2021-03;2.41;Lechugas;Precio medio en destino
Canarias;2021;marzo;2021-03;1.09;Lechugas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.70;Lechugas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.59;Limones;Precio medio en destino
Canarias;2021;marzo;2021-03;0.83;Limones;Precio medio en merca
Canarias;2021;marzo;2021-03;0.40;Limones;Precio medio en origen
Canarias;2021;marzo;2021-03;1.97;Mandarinas;Precio medio en destino
Canarias;2021;marzo;2021-03;12.98;Mangos;Precio medio en destino
Canarias;2021;marzo;2021-03;3.60;Mangos;Precio medio en origen
Canarias;2021;marzo;2021-03;3.04;Melones;Precio medio en destino
Canarias;2021;marzo;2021-03;2.15;Melones;Precio medio en merca
Canarias;2021;marzo;2021-03;0.69;Melones;Precio medio en origen
Canarias;2021;marzo;2021-03;1.41;Naranjas;Precio medio en destino
Canarias;2021;marzo;2021-03;1.10;Naranjas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.56;Naranjas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.86;Papas;Precio medio en destino
Canarias;2021;marzo;2021-03;1.26;Papas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.57;Papas;Precio medio en origen
Canarias;2021;marzo;2021-03;2.16;Papayas;Precio medio en destino
Canarias;2021;marzo;2021-03;1.39;Papayas;Precio medio en merca
Canarias;2021;marzo;2021-03;0.94;Papayas;Precio medio en origen
Canarias;2021;marzo;2021-03;1.96;Pepinos;Precio medio en destino
Canarias;2021;marzo;2021-03;1.38;Pepinos;Precio medio en merca
Canarias;2021;marzo;2021-03;0.28;Pepinos;Precio medio en origen
Canarias;2021;marzo;2021-03;2.05;Pimientos (Capsicum);Precio medio en destino
Canarias;2021;marzo;2021-03;1.27;Pimientos (Capsicum);Precio medio en merca
Canarias;2021;marzo;2021-03;0.90;Pimientos (Capsicum);Precio medio en origen
Canarias;2021;marzo;2021-03;4.20;Pinas de millo;Precio medio en destino
Canarias;2021;marzo;2021-03;2.39;Pinas de millo;Precio medio en merca
Canarias;2021;marzo;2021-03;0.88;Pinas de millo;Precio medio en origen
Canarias;2021;marzo;2021-03;3.83;Piñas tropicales;Precio medio en destino
Canarias;2021;marzo;2021-03;3.22;Piñas tropicales;Precio medio en merca
Canarias;2021;marzo;2021-03;1.77;Piñas tropicales;Precio medio en origen
Canarias;2021;marzo;2021-03;1.56;Plátanos;Precio medio en destino
Canarias;2021;marzo;2021-03;0.96;Plátanos;Precio medio en merca
Canarias;2021;marzo;2021-03;0.47;Plátanos;Precio medio en origen
Canarias;2021;marzo;2021-03;2.71;Puerros;Precio medio en destino
Canarias;2021;marzo;2021-03;1.66;Puerros;Precio medio en merca
Canarias;2021;marzo;2021-03;1.21;Puerros;Precio medio en origen
Canarias;2021;marzo;2021-03;2.12;Sandías;Precio medio en destino
Canarias;2021;marzo;2021-03;1.53;Sandías;Precio medio en merca
Canarias;2021;marzo;2021-03;0.63;Sandías;Precio medio en origen
Canarias;2021;marzo;2021-03;1.51;Tomates;Precio medio en destino
Canarias;2021;marzo;2021-03;0.90;Tomates;Precio medio en merca
Canarias;2021;marzo;2021-03;0.57;Tomates;Precio medio en origen
Canarias;2021;marzo;2021-03;1.77;Zanahorias;Precio medio en destino
Canarias;2021;marzo;2021-03;0.85;Zanahorias;Precio medio en merca
Canarias;2021;marzo;2021-03;0.57;Zanahorias;Precio medio en origen
Canarias;2021;abril;2021-04;4.64;Aguacates;Precio medio en destino
Canarias;2021;abril;2021-04;4.09;Aguacates;Precio medio en merca
Canarias;2021;abril;2021-04;2.48;Aguacates;Precio medio en origen
Canarias;2021;abril;2021-04;2.67;Batatas y boniatos;Precio medio en destino
Canarias;2021;abril;2021-04;2.00;Batatas y boniatos;Precio medio en merca
Canarias;2021;abril;2021-04;1.35;Batatas y boniatos;Precio medio en origen
Canarias;2021;abril;2021-04;1.60;Berenjenas;Precio medio en destino
Canarias;2021;abril;2021-04;0.70;Berenjenas;Precio medio en merca
Canarias;2021;abril;2021-04;0.46;Berenjenas;Precio medio en origen
Canarias;2021;abril;2021-04;3.55;Berros;Precio medio en destino
Canarias;2021;abril;2021-04;1.65;Berros;Precio medio en merca
Canarias;2021;abril;2021-04;2.38;Berros;Precio medio en origen
Canarias;2021;abril;2021-04;3.73;Brócoli;Precio medio en destino
Canarias;2021;abril;2021-04;1.77;Brócoli;Precio medio en merca
Canarias;2021;abril;2021-04;1.79;Brócoli;Precio medio en origen
Canarias;2021;abril;2021-04;1.73;Bubangos;Precio medio en destino
Canarias;2021;abril;2021-04;1.28;Bubangos;Precio medio en merca
Canarias;2021;abril;2021-04;0.92;Bubangos;Precio medio en origen
Canarias;2021;abril;2021-04;1.25;Calabacines;Precio medio en destino
Canarias;2021;abril;2021-04;0.56;Calabacines;Precio medio en merca
Canarias;2021;abril;2021-04;0.45;Calabacines;Precio medio en origen
Canarias;2021;abril;2021-04;1.81;Calabazas;Precio medio en destino
Canarias;2021;abril;2021-04;1.17;Calabazas;Precio medio en merca
Canarias;2021;abril;2021-04;0.62;Calabazas;Precio medio en origen
Canarias;2021;abril;2021-04;1.68;Cebollas;Precio medio en destino
Canarias;2021;abril;2021-04;1.19;Cebollas;Precio medio en merca
Canarias;2021;abril;2021-04;0.62;Cebollas;Precio medio en origen
Canarias;2021;abril;2021-04;1.45;Cebolletas;Precio medio en origen
Canarias;2021;abril;2021-04;1.33;Coles;Precio medio en destino
Canarias;2021;abril;2021-04;0.52;Coles;Precio medio en merca
Canarias;2021;abril;2021-04;0.29;Coles;Precio medio en origen
Canarias;2021;abril;2021-04;2.45;Coliflores;Precio medio en destino
Canarias;2021;abril;2021-04;1.34;Coliflores;Precio medio en merca
Canarias;2021;abril;2021-04;0.93;Coliflores;Precio medio en origen
